transaction_id,date,customer_id,region,item_id,item_name,quantity,unit_price,discount_applied,total_revenue,cost_of_goods,profit
TXN002600,2025-08-22,C0157,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002601,2025-08-22,C0056,North America,108,Gaming Chair Pro,3,250,0.0,750.0,450,300.0
TXN002602,2025-08-22,C0160,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002603,2025-08-22,C0140,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002604,2025-08-23,C0187,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002605,2025-08-23,C0150,Europe,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN002606,2025-08-23,C0119,Europe,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN002607,2025-08-23,C0084,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002608,2025-08-23,C0023,North America,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN002609,2025-08-23,C0018,Europe,109,LED Desk Lamp,3,50,0.0,150.0,75,75.0
TXN002610,2025-08-23,C0055,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002611,2025-08-23,C0022,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002612,2025-08-23,C0051,Asia-Pacific,109,LED Desk Lamp,3,50,0.0,150.0,75,75.0
TXN002613,2025-08-23,C0156,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002614,2025-08-23,C0129,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002615,2025-08-23,C0107,Domestic,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN002616,2025-08-23,C0153,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002617,2025-08-23,C0024,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002618,2025-08-23,C0075,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002619,2025-08-24,C0055,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002620,2025-08-24,C0025,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002621,2025-08-24,C0168,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002622,2025-08-24,C0085,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002623,2025-08-24,C0179,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002624,2025-08-24,C0070,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002625,2025-08-24,C0040,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002626,2025-08-24,C0134,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002627,2025-08-24,C0065,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002628,2025-08-24,C0154,Domestic,106,"4K Ultra Monitor 27""",3,400,0.1,1080.0,840,240.0
TXN002629,2025-08-24,C0014,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002630,2025-08-24,C0088,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002631,2025-08-24,C0057,Asia-Pacific,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN002632,2025-08-24,C0108,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN002633,2025-08-24,C0165,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002634,2025-08-24,C0193,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002635,2025-08-24,C0141,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002636,2025-08-24,C0168,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002637,2025-08-25,C0012,Asia-Pacific,111,Webcam 1080p,3,75,0.0,225.0,120,105.0
TXN002638,2025-08-25,C0094,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002639,2025-08-25,C0008,Domestic,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN002640,2025-08-25,C0107,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002641,2025-08-25,C0150,Europe,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN002642,2025-08-25,C0195,Europe,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN002643,2025-08-25,C0155,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002644,2025-08-25,C0083,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002645,2025-08-25,C0087,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002646,2025-08-25,C0021,Asia-Pacific,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN002647,2025-08-25,C0108,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002648,2025-08-25,C0008,Domestic,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN002649,2025-08-25,C0028,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002650,2025-08-25,C0022,North America,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN002651,2025-08-25,C0006,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002652,2025-08-25,C0200,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002653,2025-08-25,C0197,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002654,2025-08-25,C0109,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002655,2025-08-26,C0139,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN002656,2025-08-26,C0177,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002657,2025-08-26,C0120,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002658,2025-08-26,C0143,Domestic,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN002659,2025-08-26,C0184,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002660,2025-08-26,C0126,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002661,2025-08-26,C0128,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002662,2025-08-26,C0069,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002663,2025-08-26,C0028,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002664,2025-08-26,C0070,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002665,2025-08-26,C0066,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002666,2025-08-26,C0040,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002667,2025-08-27,C0074,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002668,2025-08-27,C0145,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002669,2025-08-27,C0123,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002670,2025-08-27,C0119,Europe,105,USB-C Multi-Hub,3,40,0.0,120.0,54,66.0
TXN002671,2025-08-27,C0153,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002672,2025-08-27,C0008,Domestic,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN002673,2025-08-27,C0025,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002674,2025-08-27,C0113,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002675,2025-08-28,C0128,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002676,2025-08-28,C0053,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002677,2025-08-28,C0158,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002678,2025-08-28,C0143,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002679,2025-08-28,C0038,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002680,2025-08-28,C0093,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002681,2025-08-28,C0022,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002682,2025-08-28,C0056,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002683,2025-08-28,C0061,Europe,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN002684,2025-08-28,C0105,North America,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN002685,2025-08-28,C0145,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002686,2025-08-28,C0195,Europe,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN002687,2025-08-28,C0054,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN002688,2025-08-28,C0033,Europe,111,Webcam 1080p,3,75,0.0,225.0,120,105.0
TXN002689,2025-08-28,C0048,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002690,2025-08-29,C0147,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002691,2025-08-29,C0146,North America,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN002692,2025-08-29,C0124,Domestic,105,USB-C Multi-Hub,3,40,0.0,120.0,54,66.0
TXN002693,2025-08-29,C0183,North America,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN002694,2025-08-29,C0047,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002695,2025-08-29,C0189,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002696,2025-08-29,C0190,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002697,2025-08-29,C0116,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002698,2025-08-29,C0178,Domestic,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN002699,2025-08-29,C0127,Asia-Pacific,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN002700,2025-08-29,C0015,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002701,2025-08-29,C0017,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002702,2025-08-29,C0036,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002703,2025-08-29,C0071,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002704,2025-08-30,C0105,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002705,2025-08-30,C0105,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002706,2025-08-30,C0142,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002707,2025-08-30,C0111,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002708,2025-08-30,C0016,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002709,2025-08-30,C0196,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002710,2025-08-30,C0014,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002711,2025-08-30,C0083,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002712,2025-08-30,C0113,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002713,2025-08-30,C0017,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002714,2025-08-30,C0017,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002715,2025-08-30,C0191,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002716,2025-08-30,C0101,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002717,2025-08-30,C0144,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002718,2025-08-31,C0087,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002719,2025-08-31,C0117,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002720,2025-08-31,C0065,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002721,2025-08-31,C0174,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002722,2025-08-31,C0177,Asia-Pacific,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN002723,2025-08-31,C0043,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002724,2025-08-31,C0125,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002725,2025-08-31,C0093,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002726,2025-08-31,C0068,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002727,2025-08-31,C0038,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002728,2025-08-31,C0102,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002729,2025-08-31,C0095,North America,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN002730,2025-08-31,C0120,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002731,2025-08-31,C0078,North America,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN002732,2025-08-31,C0144,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002733,2025-08-31,C0037,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002734,2025-08-31,C0184,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002735,2025-08-31,C0093,Europe,111,Webcam 1080p,3,75,0.0,225.0,120,105.0
TXN002736,2025-08-31,C0192,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002737,2025-08-31,C0054,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002738,2025-08-31,C0122,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002739,2025-08-31,C0053,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002740,2025-08-31,C0028,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002741,2025-09-01,C0021,Asia-Pacific,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN002742,2025-09-01,C0083,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002743,2025-09-01,C0045,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002744,2025-09-01,C0193,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002745,2025-09-01,C0004,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002746,2025-09-01,C0124,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002747,2025-09-01,C0066,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002748,2025-09-01,C0094,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002749,2025-09-01,C0044,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002750,2025-09-01,C0095,North America,106,"4K Ultra Monitor 27""",3,400,0.1,1080.0,840,240.0
TXN002751,2025-09-01,C0183,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002752,2025-09-01,C0020,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002753,2025-09-01,C0120,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002754,2025-09-01,C0090,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002755,2025-09-01,C0005,Asia-Pacific,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN002756,2025-09-01,C0012,Asia-Pacific,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN002757,2025-09-01,C0186,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002758,2025-09-01,C0199,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002759,2025-09-01,C0091,Domestic,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN002760,2025-09-02,C0114,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002761,2025-09-02,C0021,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002762,2025-09-02,C0139,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002763,2025-09-02,C0153,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002764,2025-09-02,C0096,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002765,2025-09-02,C0088,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002766,2025-09-02,C0103,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002767,2025-09-02,C0024,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002768,2025-09-02,C0109,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002769,2025-09-02,C0041,Domestic,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN002770,2025-09-02,C0062,Domestic,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN002771,2025-09-02,C0137,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002772,2025-09-02,C0110,Asia-Pacific,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN002773,2025-09-02,C0160,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002774,2025-09-02,C0093,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002775,2025-09-02,C0131,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002776,2025-09-02,C0101,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002777,2025-09-02,C0157,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN002778,2025-09-02,C0116,Europe,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN002779,2025-09-03,C0133,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002780,2025-09-03,C0172,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002781,2025-09-03,C0141,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002782,2025-09-03,C0189,Domestic,106,"4K Ultra Monitor 27""",3,400,0.1,1080.0,840,240.0
TXN002783,2025-09-03,C0010,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002784,2025-09-03,C0065,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002785,2025-09-03,C0022,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002786,2025-09-04,C0199,North America,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN002787,2025-09-04,C0149,Domestic,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN002788,2025-09-04,C0100,Asia-Pacific,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN002789,2025-09-04,C0068,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002790,2025-09-04,C0195,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002791,2025-09-04,C0166,North America,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN002792,2025-09-04,C0153,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002793,2025-09-04,C0017,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002794,2025-09-04,C0179,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002795,2025-09-05,C0192,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002796,2025-09-05,C0075,North America,105,USB-C Multi-Hub,3,40,0.0,120.0,54,66.0
TXN002797,2025-09-05,C0028,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002798,2025-09-05,C0192,Europe,102,Pro Noise-Cancel Headphones,3,180,0.0,540.0,285,255.0
TXN002799,2025-09-05,C0143,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002800,2025-09-05,C0083,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN002801,2025-09-05,C0101,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002802,2025-09-05,C0166,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002803,2025-09-05,C0034,Asia-Pacific,112,Standing Desk Frame,3,350,0.1,945.0,600,345.0
TXN002804,2025-09-05,C0102,Asia-Pacific,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN002805,2025-09-05,C0027,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002806,2025-09-05,C0032,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002807,2025-09-05,C0092,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN002808,2025-09-05,C0002,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002809,2025-09-06,C0156,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002810,2025-09-06,C0061,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002811,2025-09-06,C0100,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002812,2025-09-06,C0096,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002813,2025-09-06,C0043,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN002814,2025-09-06,C0165,Asia-Pacific,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN002815,2025-09-06,C0181,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002816,2025-09-06,C0018,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002817,2025-09-06,C0011,Europe,105,USB-C Multi-Hub,3,40,0.0,120.0,54,66.0
TXN002818,2025-09-06,C0187,North America,108,Gaming Chair Pro,3,250,0.0,750.0,450,300.0
TXN002819,2025-09-06,C0089,Domestic,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN002820,2025-09-06,C0026,North America,101,Smart Watch X1,3,250,0.0,750.0,420,330.0
TXN002821,2025-09-06,C0132,Europe,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN002822,2025-09-06,C0194,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002823,2025-09-06,C0120,North America,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002824,2025-09-07,C0175,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002825,2025-09-07,C0041,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002826,2025-09-07,C0119,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002827,2025-09-07,C0147,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002828,2025-09-07,C0022,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN002829,2025-09-07,C0061,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002830,2025-09-07,C0094,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002831,2025-09-07,C0140,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002832,2025-09-07,C0134,Domestic,109,LED Desk Lamp,3,50,0.0,150.0,75,75.0
TXN002833,2025-09-07,C0028,Domestic,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN002834,2025-09-08,C0081,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002835,2025-09-08,C0010,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002836,2025-09-08,C0056,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002837,2025-09-08,C0180,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN002838,2025-09-08,C0123,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002839,2025-09-08,C0025,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002840,2025-09-08,C0124,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002841,2025-09-08,C0110,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002842,2025-09-08,C0124,Domestic,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN002843,2025-09-08,C0132,Europe,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN002844,2025-09-08,C0165,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002845,2025-09-08,C0037,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002846,2025-09-08,C0033,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN002847,2025-09-08,C0165,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002848,2025-09-08,C0051,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN002849,2025-09-09,C0008,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN002850,2025-09-09,C0030,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN002851,2025-09-09,C0026,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN002852,2025-09-09,C0060,Domestic,104,Wireless Optical Mouse,3,30,0.0,90.0,36,54.0
TXN002853,2025-09-09,C0155,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN002854,2025-09-09,C0025,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN002855,2025-09-09,C0010,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
